timestamp,model,epochs,hidden_size,lr,batch_size,class,precision,recall,f1,support
2025-09-05 18:26:12,NN_v2,10,64,0.001,32,0,0.9837232960325524,0.98673469387755,0.9852266938354642,980
2025-09-05 18:26:12,NN_v2,10,64,0.001,32,1,0.9876868953386095,0.9894273127753296,0.9885563380276681,1135
2025-09-05 18:26:12,NN_v2,10,64,0.001,32,2,0.9673390970220933,0.9757751937984488,0.9715388326092435,1032
2025-09-05 18:26:12,NN_v2,10,64,0.001,32,3,0.9613526570048301,0.9851485148514841,0.9731051344738267,1010
2025-09-05 18:26:12,NN_v2,10,64,0.001,32,4,0.9764344262295072,0.9704684317718931,0.9734422880485286,982
2025-09-05 18:26:12,NN_v2,10,64,0.001,32,5,0.9807909604519762,0.9730941704035864,0.9769274057395102,892
2025-09-05 18:26:12,NN_v2,10,64,0.001,32,6,0.9701338825952616,0.9832985386221283,0.9766718506993435,958
2025-09-05 18:26:12,NN_v2,10,64,0.001,32,7,0.967898832684824,0.967898832684824,0.967898832684324,1028
2025-09-05 18:26:12,NN_v2,10,64,0.001,32,8,0.9789915966386544,0.9568788501026684,0.9678089304252518,974
2025-09-05 18:26:12,NN_v2,10,64,0.001,32,9,0.9818548387096764,0.9653121902874123,0.9735132433778099,1009
2025-09-05 18:26:31,NN_v2,30,64,0.001,32,0,0.9886128364389224,0.9744897959183664,0.9815005138741136,980
2025-09-05 18:26:31,NN_v2,30,64,0.001,32,1,0.9868305531167683,0.990308370044052,0.988566402813923,1135
2025-09-05 18:26:31,NN_v2,30,64,0.001,32,2,0.9709864603481616,0.9728682170542627,0.9719264278794605,1032
2025-09-05 18:26:31,NN_v2,30,64,0.001,32,3,0.976999999999999,0.9673267326732663,0.9721393034820859,1010
2025-09-05 18:26:31,NN_v2,30,64,0.001,32,4,0.9667673716012075,0.9775967413441945,0.9721518987336761,982
2025-09-05 18:26:31,NN_v2,30,64,0.001,32,5,0.954646017699114,0.967488789237667,0.9610244988859131,892
2025-09-05 18:26:31,NN_v2,30,64,0.001,32,6,0.9747899159663855,0.9686847599164916,0.9717277486905984,958
2025-09-05 18:26:31,NN_v2,30,64,0.001,32,7,0.9673704414587324,0.9805447470817112,0.97391304347776,1028
2025-09-05 18:26:31,NN_v2,30,64,0.001,32,8,0.9508525576730181,0.973305954825461,0.9619482496189815,974
2025-09-05 18:26:31,NN_v2,30,64,0.001,32,9,0.9794450154162374,0.9444995044598603,0.9616548940459169,1009
2025-09-05 18:26:50,NN_v2,50,64,0.001,32,0,0.97005988023952,0.9918367346938766,0.980827447022708,980
2025-09-05 18:26:50,NN_v2,50,64,0.001,32,1,0.9808362369337972,0.992070484581497,0.9864213753827669,1135
2025-09-05 18:26:50,NN_v2,50,64,0.001,32,2,0.9737609329446055,0.9709302325581387,0.9723435225613624,1032
2025-09-05 18:26:50,NN_v2,50,64,0.001,32,3,0.9691235059760946,0.9633663366336624,0.9662363455804325,1010
2025-09-05 18:26:50,NN_v2,50,64,0.001,32,4,0.9897013388259516,0.9786150712830947,0.984126984126483,982
2025-09-05 18:26:50,NN_v2,50,64,0.001,32,5,0.9772727272727262,0.9641255605381155,0.9706546275390022,892
2025-09-05 18:26:50,NN_v2,50,64,0.001,32,6,0.9770114942528725,0.97599164926931,0.9765013054825277,958
2025-09-05 18:26:50,NN_v2,50,64,0.001,32,7,0.965284474445515,0.9737354085603104,0.9694915254232279,1028
2025-09-05 18:26:50,NN_v2,50,64,0.001,32,8,0.9573604060913695,0.9681724845995883,0.9627360898412549,974
2025-09-05 18:26:50,NN_v2,50,64,0.001,32,9,0.9827760891590669,0.9613478691774024,0.9719438877750501,1009
2025-09-05 18:27:06,NN_v2,75,64,0.001,32,0,0.9766970618034437,0.9836734693877541,0.9801728520584719,980
2025-09-05 18:27:06,NN_v2,75,64,0.001,32,1,0.9825632083696592,0.9929515418502195,0.9877300613491925,1135
2025-09-05 18:27:06,NN_v2,75,64,0.001,32,2,0.9776482021379972,0.9748062015503868,0.9762251334298727,1032
2025-09-05 18:27:06,NN_v2,75,64,0.001,32,3,0.9731610337972157,0.9693069306930683,0.9712301587296577,1010
2025-09-05 18:27:06,NN_v2,75,64,0.001,32,4,0.971659919028339,0.9775967413441945,0.9746192893396004,982
2025-09-05 18:27:06,NN_v2,75,64,0.001,32,5,0.9730033745781766,0.9697309417040347,0.9713644020208352,892
2025-09-05 18:27:06,NN_v2,75,64,0.001,32,6,0.9760914760914751,0.9801670146137776,0.9781249999994989,958
2025-09-05 18:27:06,NN_v2,75,64,0.001,32,7,0.9616858237547884,0.9766536964980536,0.9691119691114682,1028
2025-09-05 18:27:06,NN_v2,75,64,0.001,32,8,0.9811518324607319,0.9620123203285411,0.9714878175215311,974
2025-09-05 18:27:06,NN_v2,75,64,0.001,32,9,0.9707955689828791,0.9554013875123876,0.9630369630364621,1009
2025-09-05 18:27:13,NN_v2,10,64,0.001,64,0,0.9768378650553867,0.9897959183673459,0.9832742017227629,980
2025-09-05 18:27:13,NN_v2,10,64,0.001,64,1,0.9902826855123666,0.9876651982378847,0.9889722099686213,1135
2025-09-05 18:27:13,NN_v2,10,64,0.001,64,2,0.9784524975514192,0.9680232558139527,0.9732099366775312,1032
2025-09-05 18:27:13,NN_v2,10,64,0.001,64,3,0.984787018255577,0.9613861386138605,0.9729458917830662,1010
2025-09-05 18:27:13,NN_v2,10,64,0.001,64,4,0.9814241486068102,0.9684317718940927,0.9748846745253831,982
2025-09-05 18:27:13,NN_v2,10,64,0.001,64,5,0.9614537444933909,0.9786995515695056,0.9699999999994989,892
2025-09-05 18:27:13,NN_v2,10,64,0.001,64,6,0.9778947368421043,0.9697286012526085,0.9737945492657463,958
2025-09-05 18:27:13,NN_v2,10,64,0.001,64,7,0.9719806763285016,0.9785992217898825,0.975278720309727,1028
2025-09-05 18:27:13,NN_v2,10,64,0.001,64,8,0.9574468085106373,0.9702258726899374,0.9637939826614061,974
2025-09-05 18:27:13,NN_v2,10,64,0.001,64,9,0.9646712463199205,0.9742319127849346,0.9694280078890453,1009
2025-09-05 18:27:27,NN_v2,30,64,0.001,64,0,0.9856262833675554,0.9795918367346929,0.9825997952912082,980
2025-09-05 18:27:27,NN_v2,30,64,0.001,64,1,0.9876760563380274,0.9885462555066071,0.9881109643323922,1135
2025-09-05 18:27:27,NN_v2,30,64,0.001,64,2,0.9728944820909963,0.9738372093023248,0.9733656174329132,1032
2025-09-05 18:27:27,NN_v2,30,64,0.001,64,3,0.9575289575289567,0.9821782178217812,0.9696969696964689,1010
2025-09-05 18:27:27,NN_v2,30,64,0.001,64,4,0.9757330637007068,0.9826883910386955,0.9791983764581494,982
2025-09-05 18:27:27,NN_v2,30,64,0.001,64,5,0.9666295884315895,0.9742152466367702,0.9704075935226704,892
2025-09-05 18:27:27,NN_v2,30,64,0.001,64,6,0.9769874476987437,0.9749478079331931,0.9759665621729576,958
2025-09-05 18:27:27,NN_v2,30,64,0.001,64,7,0.9755620723362649,0.9708171206225672,0.9731838127737555,1028
2025-09-05 18:27:27,NN_v2,30,64,0.001,64,8,0.9618949536560237,0.9589322381930174,0.9604113110534835,974
2025-09-05 18:27:27,NN_v2,30,64,0.001,64,9,0.9806714140386561,0.9554013875123876,0.9678714859432742,1009
2025-09-05 18:27:42,NN_v2,50,64,0.001,64,0,0.9827760891590669,0.9897959183673459,0.9862735129634034,980
2025-09-05 18:27:42,NN_v2,50,64,0.001,64,1,0.9928762243989306,0.9823788546255499,0.9875996457036621,1135
2025-09-05 18:27:42,NN_v2,50,64,0.001,64,2,0.9765166340508796,0.9670542635658906,0.9717624147998886,1032
2025-09-05 18:27:42,NN_v2,50,64,0.001,64,3,0.9603097773475306,0.9821782178217812,0.9711209006358182,1010
2025-09-05 18:27:42,NN_v2,50,64,0.001,64,4,0.9678068410462767,0.9796334012219949,0.9736842105258149,982
2025-09-05 18:27:42,NN_v2,50,64,0.001,64,5,0.9753086419753075,0.9742152466367702,0.9747616376887865,892
2025-09-05 18:27:42,NN_v2,50,64,0.001,64,6,0.982029598308667,0.9697286012526085,0.9758403361339527,958
2025-09-05 18:27:42,NN_v2,50,64,0.001,64,7,0.9718172983479098,0.972762645914396,0.9722897423427174,1028
2025-09-05 18:27:42,NN_v2,50,64,0.001,64,8,0.9565656565656556,0.9722792607802865,0.9643584521379919,974
2025-09-05 18:27:42,NN_v2,50,64,0.001,64,9,0.9786802030456843,0.9554013875123876,0.966900702105818,1009
2025-09-05 18:27:58,NN_v2,75,64,0.001,64,0,0.9797160243407698,0.9857142857142847,0.9827060020340869,980
2025-09-05 18:27:58,NN_v2,75,64,0.001,64,1,0.9903169014084499,0.9911894273127745,0.9907529722584159,1135
2025-09-05 18:27:58,NN_v2,75,64,0.001,64,2,0.9655172413793095,0.9767441860465108,0.9710982658954529,1032
2025-09-05 18:27:58,NN_v2,75,64,0.001,64,3,0.9724137931034473,0.9772277227722762,0.9748148148143138,1010
2025-09-05 18:27:58,NN_v2,75,64,0.001,64,4,0.9813857290589442,0.9663951120162922,0.9738327347352609,982
2025-09-05 18:27:58,NN_v2,75,64,0.001,64,5,0.9601328903654475,0.9719730941704025,0.9660167130914209,892
2025-09-05 18:27:58,NN_v2,75,64,0.001,64,6,0.9819148936170202,0.9634655532359071,0.9726027397255265,958
2025-09-05 18:27:58,NN_v2,75,64,0.001,64,7,0.9747327502429535,0.9756809338521392,0.975206611569747,1028
2025-09-05 18:27:58,NN_v2,75,64,0.001,64,8,0.9749739311783097,0.9599589322381921,0.9674081738225719,974
2025-09-05 18:27:58,NN_v2,75,64,0.001,64,9,0.9657198824681675,0.977205153617442,0.9714285714280705,1009
2025-09-05 18:28:03,NN_v2,10,64,0.001,128,0,0.9758551307847072,0.9897959183673459,0.9827760891585668,980
2025-09-05 18:28:03,NN_v2,10,64,0.001,128,1,0.9774501300954025,0.9929515418502195,0.9851398601393593,1135
2025-09-05 18:28:03,NN_v2,10,64,0.001,128,2,0.9763079960513317,0.9583333333333325,0.96723716381368,1032
2025-09-05 18:28:03,NN_v2,10,64,0.001,128,3,0.9672943508424172,0.9663366336633653,0.9668152550762695,1010
2025-09-05 18:28:03,NN_v2,10,64,0.001,128,4,0.96774193548387,0.9775967413441945,0.972644376899195,982
2025-09-05 18:28:03,NN_v2,10,64,0.001,128,5,0.9537953795379527,0.9719730941704025,0.962798445307661,892
2025-09-05 18:28:03,NN_v2,10,64,0.001,128,6,0.9779179810725541,0.9707724425887255,0.9743321110524062,958
2025-09-05 18:28:03,NN_v2,10,64,0.001,128,7,0.9744597249508831,0.9649805447470808,0.9696969696964688,1028
2025-09-05 18:28:03,NN_v2,10,64,0.001,128,8,0.960865087538619,0.9579055441478429,0.959383033418522,974
2025-09-05 18:28:03,NN_v2,10,64,0.001,128,9,0.9727272727272718,0.9544103072348851,0.9634817408699342,1009
2025-09-05 18:28:16,NN_v2,30,64,0.001,128,0,0.9729187562688054,0.9897959183673459,0.9812847749109809,980
2025-09-05 18:28:16,NN_v2,30,64,0.001,128,1,0.9894086496028236,0.9876651982378847,0.9885361552023211,1135
2025-09-05 18:28:16,NN_v2,30,64,0.001,128,2,0.9738372093023248,0.9738372093023248,0.9738372093018247,1032
2025-09-05 18:28:16,NN_v2,30,64,0.001,128,3,0.9657869012707713,0.9782178217821772,0.971962616821929,1010
2025-09-05 18:28:16,NN_v2,30,64,0.001,128,4,0.9746963562753026,0.9806517311608951,0.9776649746187882,982
2025-09-05 18:28:16,NN_v2,30,64,0.001,128,5,0.9817767653758531,0.9663677130044832,0.9740112994345271,892
2025-09-05 18:28:16,NN_v2,30,64,0.001,128,6,0.9810326659641717,0.9718162839248424,0.9764027267955137,958
2025-09-05 18:28:16,NN_v2,30,64,0.001,128,7,0.9728944820909963,0.977626459143968,0.975254730712745,1028
2025-09-05 18:28:16,NN_v2,30,64,0.001,128,8,0.9691040164778568,0.9661190965092392,0.9676092544982136,974
2025-09-05 18:28:16,NN_v2,30,64,0.001,128,9,0.9779116465863443,0.9653121902874123,0.971571072318701,1009
2025-09-05 18:28:29,NN_v2,50,64,0.001,128,0,0.9738693467336673,0.9887755102040806,0.9812658227843091,980
2025-09-05 18:28:29,NN_v2,50,64,0.001,128,1,0.990239574090505,0.9832599118942723,0.9867374005300033,1135
2025-09-05 18:28:29,NN_v2,50,64,0.001,128,2,0.9737354085603104,0.9699612403100767,0.9718446601936739,1032
2025-09-05 18:28:29,NN_v2,50,64,0.001,128,3,0.9692765113974222,0.9683168316831673,0.9687964338776566,1010
2025-09-05 18:28:29,NN_v2,50,64,0.001,128,4,0.9725888324873087,0.9755600814663941,0.9740721911535407,982
2025-09-05 18:28:29,NN_v2,50,64,0.001,128,5,0.9794754846066123,0.9630044843049317,0.9711701526281026,892
2025-09-05 18:28:29,NN_v2,50,64,0.001,128,6,0.9759665621734577,0.9749478079331931,0.9754569190595512,958
2025-09-05 18:28:29,NN_v2,50,64,0.001,128,7,0.9793713163064823,0.9698443579766528,0.9745845552292155,1028
2025-09-05 18:28:29,NN_v2,50,64,0.001,128,8,0.9527638190954764,0.973305954825461,0.9629253428131099,974
2025-09-05 18:28:29,NN_v2,50,64,0.001,128,9,0.9653121902874123,0.9653121902874123,0.9653121902869123,1009
2025-09-05 18:28:45,NN_v2,75,64,0.001,128,0,0.9846625766871155,0.9826530612244888,0.9836567926450557,980
2025-09-05 18:28:45,NN_v2,75,64,0.001,128,1,0.987708516242317,0.9911894273127745,0.9894459102897366,1135
2025-09-05 18:28:45,NN_v2,75,64,0.001,128,2,0.9620132953466278,0.9815891472868209,0.9717026378891873,1032
2025-09-05 18:28:45,NN_v2,75,64,0.001,128,3,0.9602713178294565,0.9811881188118802,0.970617042115072,1010
2025-09-05 18:28:45,NN_v2,75,64,0.001,128,4,0.9726166328600395,0.9765784114052943,0.9745934959344583,982
2025-09-05 18:28:45,NN_v2,75,64,0.001,128,5,0.9739819004524876,0.9652466367712993,0.9695945945940935,892
2025-09-05 18:28:45,NN_v2,75,64,0.001,128,6,0.983050847457626,0.9686847599164916,0.9758149316503927,958
2025-09-05 18:28:45,NN_v2,75,64,0.001,128,7,0.9752964426877461,0.9601167315175089,0.9676470588230285,1028
2025-09-05 18:28:45,NN_v2,75,64,0.001,128,8,0.9720785935884168,0.9650924024640647,0.9685729005662171,974
2025-09-05 18:28:45,NN_v2,75,64,0.001,128,9,0.9701492537313423,0.9663032705649148,0.9682224428992011,1009
2025-09-05 18:28:58,NN_v2,10,64,0.0005,32,0,0.978744939271254,0.98673469387755,0.9827235772352713,980
2025-09-05 18:28:58,NN_v2,10,64,0.0005,32,1,0.9910952804986635,0.980616740088105,0.9858281665185425,1135
2025-09-05 18:28:58,NN_v2,10,64,0.0005,32,2,0.9725759059745338,0.9622093023255806,0.9673648319527383,1032
2025-09-05 18:28:58,NN_v2,10,64,0.0005,32,3,0.9611650485436884,0.9801980198019792,0.9705882352936166,1010
2025-09-05 18:28:58,NN_v2,10,64,0.0005,32,4,0.96774193548387,0.9775967413441945,0.972644376899195,982
2025-09-05 18:28:58,NN_v2,10,64,0.0005,32,5,0.9795918367346927,0.9686098654708509,0.9740698985338845,892
2025-09-05 18:28:58,NN_v2,10,64,0.0005,32,6,0.97689075630252,0.9707724425887255,0.9738219895282947,958
2025-09-05 18:28:58,NN_v2,10,64,0.0005,32,7,0.9718172983479098,0.972762645914396,0.9722897423427174,1028
2025-09-05 18:28:58,NN_v2,10,64,0.0005,32,8,0.9495967741935474,0.9671457905544137,0.9582909460829172,974
2025-09-05 18:28:58,NN_v2,10,64,0.0005,32,9,0.9727547931382432,0.9554013875123876,0.9639999999994989,1009
2025-09-05 18:29:22,NN_v2,30,64,0.0005,32,0,0.9836901121304781,0.9846938775510193,0.9841917389082189,980
2025-09-05 18:29:22,NN_v2,30,64,0.0005,32,1,0.987708516242317,0.9911894273127745,0.9894459102897366,1135
2025-09-05 18:29:22,NN_v2,30,64,0.0005,32,2,0.9589694656488541,0.9738372093023248,0.966346153845653,1032
2025-09-05 18:29:22,NN_v2,30,64,0.0005,32,3,0.9580487804878041,0.9722772277227713,0.9651105651100642,1010
2025-09-05 18:29:22,NN_v2,30,64,0.0005,32,4,0.9677744209466254,0.9786150712830947,0.9731645569615243,982
2025-09-05 18:29:22,NN_v2,30,64,0.0005,32,5,0.9579646017699104,0.9708520179372186,0.9643652561242204,892
2025-09-05 18:29:22,NN_v2,30,64,0.0005,32,6,0.9819724284199353,0.9665970772442578,0.97422409258235,958
2025-09-05 18:29:22,NN_v2,30,64,0.0005,32,7,0.9708454810495618,0.9717898832684816,0.9713174526003742,1028
2025-09-05 18:29:22,NN_v2,30,64,0.0005,32,8,0.9735729386892167,0.9455852156057485,0.9593749999994989,974
2025-09-05 18:29:22,NN_v2,30,64,0.0005,32,9,0.9778225806451603,0.9613478691774024,0.9695152423783097,1009
2025-09-05 18:29:47,NN_v2,50,64,0.0005,32,0,0.978744939271254,0.98673469387755,0.9827235772352713,980
2025-09-05 18:29:47,NN_v2,50,64,0.0005,32,1,0.9842381786339747,0.990308370044052,0.987263943785182,1135
2025-09-05 18:29:47,NN_v2,50,64,0.0005,32,2,0.9793510324483766,0.9651162790697666,0.972181551976073,1032
2025-09-05 18:29:47,NN_v2,50,64,0.0005,32,3,0.9723593287265538,0.9752475247524742,0.9738012852194693,1010
2025-09-05 18:29:47,NN_v2,50,64,0.0005,32,4,0.9735772357723567,0.9755600814663941,0.9745676500503636,982
2025-09-05 18:29:47,NN_v2,50,64,0.0005,32,5,0.982758620689654,0.9585201793721962,0.9704880817248112,892
2025-09-05 18:29:47,NN_v2,50,64,0.0005,32,6,0.9660493827160483,0.9801670146137776,0.9730569948181518,958
2025-09-05 18:29:47,NN_v2,50,64,0.0005,32,7,0.9717348927875235,0.9698443579766528,0.9707887049654191,1028
2025-09-05 18:29:47,NN_v2,50,64,0.0005,32,8,0.9650565262076043,0.9640657084188902,0.9645608628654466,974
2025-09-05 18:29:47,NN_v2,50,64,0.0005,32,9,0.9665024630541862,0.9722497522299296,0.9693675889323052,1009
2025-09-05 18:30:11,NN_v2,75,64,0.0005,32,0,0.9729187562688054,0.9897959183673459,0.9812847749109809,980
2025-09-05 18:30:11,NN_v2,75,64,0.0005,32,1,0.9859649122807009,0.990308370044052,0.9881318681313673,1135
2025-09-05 18:30:11,NN_v2,75,64,0.0005,32,2,0.9755620723362649,0.9670542635658906,0.9712895377123945,1032
2025-09-05 18:30:11,NN_v2,75,64,0.0005,32,3,0.9679300291545181,0.9861386138613851,0.9769494850411862,1010
2025-09-05 18:30:11,NN_v2,75,64,0.0005,32,4,0.9792960662525869,0.9633401221995916,0.9712525667346118,982
2025-09-05 18:30:11,NN_v2,75,64,0.0005,32,5,0.9774266365688477,0.9708520179372186,0.9741282339702524,892
2025-09-05 18:30:11,NN_v2,75,64,0.0005,32,6,0.981112277019936,0.97599164926931,0.9785452642590489,958
2025-09-05 18:30:11,NN_v2,75,64,0.0005,32,7,0.9710144927536223,0.977626459143968,0.9743092583611083,1028
2025-09-05 18:30:11,NN_v2,75,64,0.0005,32,8,0.9690082644628089,0.9630390143737156,0.9660144181251427,974
2025-09-05 18:30:11,NN_v2,75,64,0.0005,32,9,0.9680957128614147,0.9623389494549048,0.9652087475144094,1009
2025-09-05 18:30:18,NN_v2,10,64,0.0005,64,0,0.9806517311608951,0.9826530612244888,0.981651376146288,980
2025-09-05 18:30:18,NN_v2,10,64,0.0005,64,1,0.9850615114235493,0.9876651982378847,0.9863616366031067,1135
2025-09-05 18:30:18,NN_v2,10,64,0.0005,64,2,0.9689621726479138,0.9680232558139527,0.9684924866693975,1032
2025-09-05 18:30:18,NN_v2,10,64,0.0005,64,3,0.9654150197628448,0.9673267326732663,0.9663699307611211,1010
2025-09-05 18:30:18,NN_v2,10,64,0.0005,64,4,0.9723360655737695,0.9663951120162922,0.9693564862099177,982
2025-09-05 18:30:18,NN_v2,10,64,0.0005,64,5,0.9622222222222211,0.9708520179372186,0.9665178571423559,892
2025-09-05 18:30:18,NN_v2,10,64,0.0005,64,6,0.9737670514165782,0.9686847599164916,0.9712192569330416,958
2025-09-05 18:30:18,NN_v2,10,64,0.0005,64,7,0.968901846452866,0.9698443579766528,0.9693728731156878,1028
2025-09-05 18:30:18,NN_v2,10,64,0.0005,64,8,0.9669421487603296,0.9609856262833666,0.9639546858903332,974
2025-09-05 18:30:18,NN_v2,10,64,0.0005,64,9,0.9614243323442127,0.9633300297324073,0.9623762376232613,1009
2025-09-05 18:30:38,NN_v2,30,64,0.0005,64,0,0.9837067209775957,0.9857142857142847,0.984709480121823,980
2025-09-05 18:30:38,NN_v2,30,64,0.0005,64,1,0.9885563380281682,0.9894273127753296,0.9889916336410667,1135
2025-09-05 18:30:38,NN_v2,30,64,0.0005,64,2,0.9633911368015405,0.9689922480620147,0.9661835748787261,1032
2025-09-05 18:30:38,NN_v2,30,64,0.0005,64,3,0.9657534246575333,0.9772277227722762,0.9714566929128848,1010
2025-09-05 18:30:38,NN_v2,30,64,0.0005,64,4,0.9763617677286732,0.9674134419551925,0.9718670076721332,982
2025-09-05 18:30:38,NN_v2,30,64,0.0005,64,5,0.9785794813979696,0.9730941704035864,0.9758291174812301,892
2025-09-05 18:30:38,NN_v2,30,64,0.0005,64,6,0.9759162303664911,0.9728601252609593,0.9743857814945329,958
2025-09-05 18:30:38,NN_v2,30,64,0.0005,64,7,0.9680232558139527,0.9717898832684816,0.9699029126208583,1028
2025-09-05 18:30:38,NN_v2,30,64,0.0005,64,8,0.9729729729729719,0.9609856262833666,0.9669421487598295,974
2025-09-05 18:30:38,NN_v2,30,64,0.0005,64,9,0.9644619940769981,0.9682854311199197,0.9663699307611212,1009
2025-09-05 18:30:57,NN_v2,50,64,0.0005,64,0,0.9738430583500997,0.9877551020408153,0.9807497467066925,980
